avatarThumbnail,cid,createTime,createTimeISO,diggCount,repliesToId,replyCommentTotal,submittedVideoUrl,text,uid,uniqueId,videoWebUrl
https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7052186065058152495~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=92895&refresh_token=5a7866b6776a5fe4768122b0ae7aea9e&x-expires=1740495600&x-signature=sQYXMM%2FsFiv1qzl6kwgcy2H0WZ0%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7443078122943218463,1732976684,2024-11-30T14:24:44.000Z,0,,0,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622,,7052185021764142085,bigfella6492,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7348034175154257963~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=53901&refresh_token=58933a72cc693a9cf4ae8c92f9bf5730&x-expires=1740495600&x-signature=x%2BsbERINnnZN%2B%2FCqdAi5l8mUKZY%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7443555839687246622,1733087915,2024-12-01T21:18:35.000Z,0,,0,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622,,7081430543134835758,barnhillwilliam,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7324808604787589125~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=45458&refresh_token=1f6c702cd519d4ace1c5ae42c2267127&x-expires=1740495600&x-signature=cY%2FcezVkfHyz2GW%2Bhhm16%2BmZtaU%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7450895043558638379,1734796710,2024-12-21T15:58:30.000Z,0,,0,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622,,6851416734814209030,domi5611,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7334183016812789766~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=49455&refresh_token=c5fdd0a0aa419021ac4102b96ef5ea30&x-expires=1740495600&x-signature=1vvE77iuN9UYxZ7IWz7HqNQXB6E%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7443550550300295966,1733086678,2024-12-01T20:57:58.000Z,0,,0,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622,because I know them,7027607006098506757,chrislong5840,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/bd5145e615aec86524761d2904df0271~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=8574&refresh_token=6b14fe4251b6a5eabd4ac90e2971d144&x-expires=1740495600&x-signature=h4fzsIRXeaImmggT1DTygmgo16c%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7443028182124708651,1732965105,2024-11-30T11:11:45.000Z,0,,0,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622,,7091224323295527982,jessbassist1969,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f65e5c7974635492b11c62b3e247d3ac~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=32012&refresh_token=11b895a617c43bb48c1a551bffa88c66&x-expires=1740495600&x-signature=2mPWvmGdMvZX9A5sMhaj7QXtkjU%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7443521990445548334,1733080040,2024-12-01T19:07:20.000Z,0,,0,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622,,7044258185742353414,jessgoshorn168,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622
https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cf3a97a409ac0d8f263f5f95ef325ddc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=14874&refresh_token=c6752be8fd10c4cdb6dd6dfa0093bfe6&x-expires=1740495600&x-signature=KRBKWVYZ0hXS2eKK94tE7xTeSo4%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7443489052797567787,1733072363,2024-12-01T16:59:23.000Z,0,,0,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622,,6860284149451457542,theyluv_m.k.n4,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/09ce60171e5ce96add19e098f5a22be6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=55993&refresh_token=b2d2dd2b9e05e2afeb85e080d2655845&x-expires=1740495600&x-signature=j99uf4O3cESH4YsLsOH6I%2BR64Fg%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7442965415179125535,1732950450,2024-11-30T07:07:30.000Z,0,,0,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622,,7227585838694745130,jamiekrijger4,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7335252356084269061~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=58136&refresh_token=2327c407325a9ca829573089ed3f960a&x-expires=1740495600&x-signature=jztl1dRRLc9y7lU8xbOVhxLIwlc%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7449671392948716330,1734511853,2024-12-18T08:50:53.000Z,0,,0,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622,,6998163898650264581,tonytaylor2913,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a5b77c18d03f13d9d17bebdeb593eed7~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&nonce=43627&refresh_token=1c61f02ae4b5ae92e93c32c31b6a3324&x-expires=1740495600&x-signature=jjlxV5BktFArcOM0atw3R9GwOsI%3D&idc=no1a&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7443427655427851038,1733058096,2024-12-01T13:01:36.000Z,0,,0,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622,,7391669402259604523,allen.hahn,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7332749588031832070~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&nonce=88208&refresh_token=894659c8ac1c7bc424412d049c725cdb&x-expires=1740495600&x-signature=pnms18MOYx3VJ76m%2BBCzLbaXY8M%3D&idc=no1a&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7443453880337826602,1733064187,2024-12-01T14:43:07.000Z,0,,0,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622,I love that when I go to comment that there’s only 69 comments the perfect number to comment,6998117595930330118,dennisgodshall,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cb5c698b44fdda302cc65790095408ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&nonce=68165&refresh_token=6b077719743304ae38d1d03d3f8c0248&x-expires=1740495600&x-signature=d76c2R7AVu1Tl31wYgla4yqzzI8%3D&idc=no1a&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7442924510200464174,1732940915,2024-11-30T04:28:35.000Z,0,,0,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622,,6848337621635892229,matt_lockem,https://www.tiktok.com/@prankstarvibes/video/7442878275497528622
